"","project","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","livedead","tree_notes"
"1497","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",5.8,NA,0,25,25,0,0,"dead",""
"1498","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","no","no",NA,1,NA,100,100,100,0,"dead",""
"1499","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",2.9,NA,0,75,50,0,0,"dead",""
"1500","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",6.5,NA,0,50,50,25,0,"dead",""
"1501","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",4.6,NA,0,25,25,25,0,"dead",""
"1502","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,1.4,NA,75,75,50,0,"dead",""
"1503","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",0.7,NA,NA,75,75,50,0,"dead",""
"1504","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,1.6,NA,100,100,100,0,"dead",""
"1505","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,1.6,NA,100,100,100,0,"dead",""
"1506","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",1.7,NA,NA,75,75,75,0,"dead",""
"1507","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",2.9,NA,0,75,75,50,0,"dead",""
"1508","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",2.6,NA,0,75,75,50,0,"dead",""
"1509","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,2.3,NA,0,0,0,0,"dead",""
"1510","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",0.8,NA,0,0,0,0,0,"dead",""
"1511","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",3.3,NA,0,25,25,25,0,"dead",""
"1512","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,1.5,NA,25,25,25,0,"dead",""
"1513","CCE","2024-08-01","Munson Creek","MuCr1","B","black spruce","yes","no",NA,0.4,NA,50,50,50,0,"dead",""
"1514","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1515","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1516","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1517","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1518","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1519","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1520","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,100,50,"dead",""
"1521","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.7,NA,50,50,25,0,"dead",""
"1522","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.7,NA,50,50,25,0,"dead",""
"1523","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.7,NA,50,50,25,0,"dead",""
"1524","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.7,NA,50,50,25,0,"dead",""
"1525","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",1.7,NA,NA,25,25,25,0,"dead",""
"1526","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1527","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1528","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1529","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1530","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.9,NA,NA,NA,100,50,"dead",""
"1531","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,25,25,25,0,"dead",""
"1532","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,25,25,25,0,"dead",""
"1533","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,25,25,25,0,"dead",""
"1534","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,25,25,25,0,"dead",""
"1535","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",2.4,NA,0,50,50,25,0,"dead",""
"1536","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,2.5,NA,25,25,25,0,"dead",""
"1537","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.4,NA,0,0,0,0,"dead",""
"1538","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",5.8,NA,NA,25,25,25,0,"dead",""
"1539","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.8,NA,0,0,0,0,"dead",""
"1540","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,75,0,"dead",""
"1541","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,75,0,"dead",""
"1542","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,75,0,"dead",""
"1543","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.2,NA,75,75,50,0,"dead",""
"1544","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.2,NA,75,75,50,0,"dead",""
"1545","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",0.7,NA,NA,0,0,0,0,"dead",""
"1546","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.2,NA,100,100,75,0,"dead",""
"1547","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,2,NA,0,0,0,0,"dead",""
"1548","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,100,0,"dead",""
"1549","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,100,0,"dead",""
"1550","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.8,NA,100,100,100,0,"dead",""
"1551","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",5.7,NA,0,50,50,25,0,"dead",""
"1552","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.6,NA,100,100,75,0,"dead",""
"1553","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.6,NA,100,100,75,0,"dead",""
"1554","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.6,NA,100,100,75,0,"dead",""
"1555","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.7,NA,100,100,100,0,"dead",""
"1556","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.7,NA,100,100,100,0,"dead",""
"1557","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,0.7,NA,100,100,100,0,"dead",""
"1558","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"1559","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"1560","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"1561","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.6,NA,100,100,100,0,"dead",""
"1562","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"1563","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",3.3,NA,0,0,0,0,0,"dead",""
"1564","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",1.5,NA,NA,50,50,25,0,"dead",""
"1565","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","no","no",1.5,NA,NA,100,100,100,0,"dead",""
"1566","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,2.8,NA,100,100,75,0,"dead",""
"1567","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",2.1,NA,NA,0,0,0,0,"dead",""
"1568","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.8,NA,0,0,0,0,"dead",""
"1569","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",1.2,NA,NA,0,0,0,0,"dead",""
"1570","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","yes",4.1,NA,NA,NA,NA,100,50,"dead",""
"1571","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.3,NA,0,0,0,0,"dead",""
"1572","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.3,NA,0,0,0,0,"dead",""
"1573","CCE","2024-08-01","Munson Creek","MuCr3","A","black spruce","yes","no",NA,1.3,NA,0,0,0,0,"dead",""
"1574","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.6,NA,100,100,100,25,"dead",""
"1575","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","no","no",NA,2.4,NA,0,0,0,0,"dead",""
"1576","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",5.4,NA,NA,0,0,0,0,"dead","Topped"
"1577","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.1,NA,0,0,0,0,"dead",""
"1578","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.1,NA,NA,0,0,0,0,"dead",""
"1579","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2.6,NA,25,25,25,0,"dead",""
"1580","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.4,NA,NA,0,0,0,0,"dead",""
"1581","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.4,NA,0,0,0,0,0,"dead",""
"1582","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",2.6,NA,NA,0,0,0,0,"dead",""
"1583","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3.2,NA,0,0,0,0,0,"dead","Topped"
"1584","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.5,NA,75,75,50,0,"dead","Topped"
"1585","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2.3,NA,25,25,25,0,"dead",""
"1586","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.7,NA,NA,50,50,25,0,"dead",""
"1587","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,"dead",""
"1588","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",5.2,NA,25,25,25,25,0,"dead",""
"1589","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.8,NA,100,100,100,0,"dead",""
"1590","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.3,NA,100,100,50,0,"dead",""
"1591","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3,NA,0,0,0,0,0,"dead",""
"1592","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","yes",4.4,NA,NA,NA,NA,NA,25,"dead",""
"1593","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.4,NA,100,100,100,0,"dead",""
"1594","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.4,NA,100,100,100,0,"dead",""
"1595","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",4.5,NA,NA,25,0,0,0,"dead",""
"1596","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",4.2,NA,0,0,0,0,0,"dead",""
"1597","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",4.2,NA,0,0,0,0,0,"dead",""
"1598","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","no","no",NA,2.8,NA,50,50,25,0,"dead",""
"1599","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","no","no",NA,2.8,NA,50,50,25,0,"dead",""
"1600","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.1,NA,25,25,0,0,"dead",""
"1601","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3.3,NA,NA,0,0,0,0,"dead",""
"1602","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.6,NA,75,75,50,0,"dead",""
"1603","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2,NA,75,75,75,0,"dead",""
"1604","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2,NA,75,75,75,0,"dead",""
"1605","CCE","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",2.9,NA,0,0,0,0,0,"dead",""
"1606","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",9.1,NA,0,0,0,0,0,"dead",""
"1607","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",9.9,NA,25,75,75,25,0,"dead",""
"1608","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",1.7,NA,NA,NA,NA,75,0,"dead",""
"1609","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",11.8,NA,0,75,75,50,0,"dead",""
"1610","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",0.9,NA,NA,100,75,75,0,"dead",""
"1611","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",0.7,NA,NA,75,75,75,0,"dead",""
"1612","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",2.8,NA,NA,100,100,75,0,"dead",""
"1613","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",0.5,NA,NA,100,100,75,0,"dead",""
"1614","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",4.6,NA,NA,100,100,100,0,"dead",""
"1615","CCE","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",6.9,NA,75,100,100,50,0,"dead",""
"1616","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",4.7,NA,0,0,0,0,0,"dead",""
"1617","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",7,NA,0,50,50,25,0,"dead",""
"1618","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",5.4,NA,NA,NA,NA,0,0,"dead",""
"1619","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",6.1,NA,0,0,0,0,0,"dead",""
"1620","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",2.1,NA,0,25,25,25,0,"dead",""
"1621","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",6.1,NA,0,50,50,25,0,"dead",""
"1622","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",6,NA,0,50,50,50,0,"dead",""
"1623","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",3.3,NA,0,75,75,50,0,"dead",""
"1624","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",NA,3.4,100,100,100,75,0,"dead",""
"1625","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",NA,2.5,NA,100,100,75,0,"dead",""
"1626","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",3.4,NA,0,75,75,50,0,"dead","Topped"
"1627","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",4,NA,0,75,75,50,0,"dead",""
"1628","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",2.4,NA,0,75,75,50,0,"dead",""
"1629","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",4.2,NA,0,50,50,50,0,"dead",""
"1630","CCE","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",9,NA,0,50,50,25,0,"dead",""
"1631","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.3,NA,100,75,75,50,0,"dead",""
"1632","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","yes",NA,2.8,NA,NA,0,0,25,"dead",""
"1633","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.6,NA,NA,75,75,75,0,"dead",""
"1634","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.5,NA,0,75,75,50,0,"dead",""
"1635","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.2,NA,100,100,100,25,"dead",""
"1636","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1637","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.4,NA,NA,100,75,50,0,"dead",""
"1638","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,3.2,NA,100,100,100,25,"dead",""
"1639","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.2,NA,NA,100,100,100,25,"dead",""
"1640","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1,NA,NA,100,100,100,0,"dead",""
"1641","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.6,NA,0,25,25,0,0,"dead",""
"1642","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.3,NA,0,75,75,50,0,"dead",""
"1643","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.6,NA,100,100,75,0,"dead",""
"1644","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.4,NA,NA,100,100,100,25,"dead",""
"1645","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",0.7,NA,NA,100,100,100,25,"dead",""
"1646","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,3.7,NA,NA,NA,100,75,"dead",""
"1647","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,1.6,NA,100,100,75,0,"dead",""
"1648","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"1649","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",1.7,NA,NA,75,75,25,0,"dead",""
"1650","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,3.9,NA,100,100,25,0,"dead",""
"1651","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.3,NA,NA,100,75,25,0,"dead",""
"1652","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.4,NA,NA,50,25,0,0,"dead",""
"1653","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.5,NA,0,50,50,0,0,"dead",""
"1654","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.2,NA,0,75,75,25,0,"dead",""
"1655","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",5.6,NA,0,0,0,0,0,"dead",""
"1656","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",2.3,NA,0,25,25,0,0,"dead",""
"1657","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",3.8,NA,0,0,0,0,0,"dead",""
"1658","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.7,NA,0,50,50,25,0,"dead",""
"1659","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.9,NA,NA,75,75,50,0,"dead",""
"1660","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",3,NA,0,25,25,0,0,"dead",""
"1661","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,1.8,NA,75,75,25,0,"dead",""
"1662","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,2.3,NA,0,0,0,0,"dead",""
"1663","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.2,NA,25,0,0,0,0,"dead",""
"1664","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",4.7,NA,25,25,25,0,0,"dead",""
"1665","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.4,NA,0,0,0,0,"dead",""
"1666","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",4.23,NA,50,0,0,0,0,"dead",""
"1667","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.4,NA,NA,25,25,0,0,"dead",""
"1668","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,5.1,NA,NA,NA,NA,100,"dead",""
"1669","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,6.8,NA,NA,NA,NA,75,"dead",""
"1670","CCE","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,3.2,NA,NA,NA,NA,75,"dead",""
"1671","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.5,NA,NA,100,100,100,0,"dead",""
"1672","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1673","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"1674","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,3.2,NA,100,100,100,50,"dead",""
"1675","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,"dead",""
"1676","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,"dead",""
"1677","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,"dead",""
"1678","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","yes",2,NA,NA,NA,NA,NA,50,"dead",""
"1679","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",3.9,NA,75,100,100,100,0,"dead",""
"1680","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",3.9,NA,75,100,100,100,0,"dead",""
"1681","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.9,NA,100,100,100,100,0,"dead",""
"1682","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","no","no",NA,1.7,NA,100,100,100,0,"dead",""
"1683","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","no","no",NA,1.7,NA,100,100,100,0,"dead",""
"1684","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",2.8,NA,NA,100,100,100,25,"dead","Topped"
"1685","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",4,NA,100,100,100,75,0,"dead",""
"1686","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2,NA,100,100,100,0,"dead",""
"1687","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2,NA,100,100,100,0,"dead",""
"1688","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","no","no",NA,3.1,NA,100,100,100,0,"dead",""
"1689","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.2,NA,100,100,100,50,"dead",""
"1690","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.2,NA,100,100,100,50,"dead",""
"1691","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.2,NA,100,100,100,50,"dead",""
"1692","CCE","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.2,NA,100,100,100,100,0,"dead",""
