"","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","count","livedead","tree_notes"
"1342","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.4,NA,0,0,0,0,0,NA,"",""
"1343","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",2.6,NA,NA,0,0,0,0,NA,"",""
"1344","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3.2,NA,0,0,0,0,0,NA,"","Topped"
"1345","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.5,NA,75,75,50,0,NA,"","Topped"
"1346","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2.3,NA,25,25,25,0,NA,"",""
"1347","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",1.7,NA,NA,50,50,25,0,NA,"",""
"1348","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,NA,"",""
"1349","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",5.2,NA,25,25,25,25,0,NA,"",""
"1350","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.8,NA,100,100,100,0,NA,"",""
"1351","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.3,NA,100,100,50,0,NA,"",""
"1352","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3,NA,0,0,0,0,0,NA,"",""
"1353","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","yes",4.4,NA,NA,NA,NA,NA,25,NA,"",""
"1354","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,1.4,NA,100,100,100,0,2,"",""
"1355","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",4.5,NA,NA,25,0,0,0,NA,"",""
"1356","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",4.2,NA,0,0,0,0,0,2,"",""
"1357","2024-08-02","Teklanika","Tekl6","C","black spruce","no","no",NA,2.8,NA,50,50,25,0,2,"",""
"1358","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.1,NA,25,25,0,0,NA,"",""
"1359","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",3.3,NA,NA,0,0,0,0,NA,"",""
"1360","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,3.6,NA,75,75,50,0,NA,"",""
"1361","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",NA,2,NA,75,75,75,0,2,"",""
"1362","2024-08-02","Teklanika","Tekl6","C","black spruce","yes","no",2.9,NA,0,0,0,0,0,NA,"",""
"1363","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",9.1,NA,0,0,0,0,0,NA,"",""
"1364","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",9.9,NA,25,75,75,25,0,NA,"",""
"1365","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",1.7,NA,NA,NA,NA,75,0,NA,"",""
"1366","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",11.8,NA,0,75,75,50,0,NA,"",""
"1367","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",0.9,NA,NA,100,75,75,0,NA,"",""
"1368","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",0.7,NA,NA,75,75,75,0,NA,"",""
"1369","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",2.8,NA,NA,100,100,75,0,NA,"",""
"1370","2024-07-31","Nugget Creek","NuCr4","C","black spruce","yes","no",0.5,NA,NA,100,100,75,0,NA,"",""
"1371","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",4.6,NA,NA,100,100,100,0,NA,"",""
"1372","2024-07-31","Nugget Creek","NuCr4","C","black spruce","no","no",6.9,NA,75,100,100,50,0,NA,"",""
"1373","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",4.7,NA,0,0,0,0,0,NA,"",""
"1374","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",7,NA,0,50,50,25,0,NA,"",""
"1375","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",5.4,NA,NA,NA,NA,0,0,NA,"",""
"1376","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",6.1,NA,0,0,0,0,0,NA,"",""
"1377","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",2.1,NA,0,25,25,25,0,NA,"",""
"1378","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",6.1,NA,0,50,50,25,0,NA,"",""
"1379","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",6,NA,0,50,50,50,0,NA,"",""
"1380","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",3.3,NA,0,75,75,50,0,NA,"",""
"1381","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",NA,3.4,100,100,100,75,0,NA,"",""
"1382","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",NA,2.5,NA,100,100,75,0,NA,"",""
"1383","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","yes",3.4,NA,0,75,75,50,0,NA,"","Topped"
"1384","2024-07-29","McCoy Creek","McCr6","C","black spruce","no","no",4,NA,0,75,75,50,0,NA,"",""
"1385","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",2.4,NA,0,75,75,50,0,NA,"",""
"1386","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",4.2,NA,0,50,50,50,0,NA,"",""
"1387","2024-07-29","McCoy Creek","McCr6","C","black spruce","yes","no",9,NA,0,50,50,25,0,NA,"",""
"1388","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.3,NA,100,75,75,50,0,NA,"",""
"1389","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","yes",NA,2.8,NA,NA,0,0,25,NA,"",""
"1390","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.6,NA,NA,75,75,75,0,NA,"",""
"1391","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.5,NA,0,75,75,50,0,NA,"",""
"1392","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.2,NA,100,100,100,25,NA,"",""
"1393","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,1.5,NA,100,100,100,0,NA,"",""
"1394","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.4,NA,NA,100,75,50,0,NA,"",""
"1395","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,3.2,NA,100,100,100,25,NA,"",""
"1396","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.2,NA,NA,100,100,100,25,NA,"",""
"1397","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1,NA,NA,100,100,100,0,NA,"",""
"1398","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.6,NA,0,25,25,0,0,NA,"",""
"1399","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.3,NA,0,75,75,50,0,NA,"",""
"1400","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.6,NA,100,100,75,0,NA,"",""
"1401","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.4,NA,NA,100,100,100,25,NA,"",""
"1402","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",0.7,NA,NA,100,100,100,25,NA,"",""
"1403","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,3.7,NA,NA,NA,100,75,NA,"",""
"1404","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,1.6,NA,100,100,75,0,NA,"",""
"1405","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,0.9,NA,100,100,100,0,NA,"",""
"1406","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",1.7,NA,NA,75,75,25,0,NA,"",""
"1407","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,3.9,NA,100,100,25,0,NA,"",""
"1408","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.3,NA,NA,100,75,25,0,NA,"",""
"1409","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.4,NA,NA,50,25,0,0,NA,"",""
"1410","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.5,NA,0,50,50,0,0,NA,"",""
"1411","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.2,NA,0,75,75,25,0,NA,"",""
"1412","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",5.6,NA,0,0,0,0,0,NA,"",""
"1413","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",2.3,NA,0,25,25,0,0,NA,"",""
"1414","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",3.8,NA,0,0,0,0,0,NA,"",""
"1415","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",1.7,NA,0,50,50,25,0,NA,"",""
"1416","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",0.9,NA,NA,75,75,50,0,NA,"",""
"1417","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",3,NA,0,25,25,0,0,NA,"",""
"1418","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,1.8,NA,75,75,25,0,NA,"",""
"1419","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",NA,2.3,NA,0,0,0,0,NA,"",""
"1420","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",3.2,NA,25,0,0,0,0,NA,"",""
"1421","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",4.7,NA,25,25,25,0,0,NA,"",""
"1422","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",NA,2.4,NA,0,0,0,0,NA,"",""
"1423","2024-07-29","McCoy Creek","McCr2","B","black spruce","no","no",4.23,NA,50,0,0,0,0,NA,"",""
"1424","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","no",2.4,NA,NA,25,25,0,0,NA,"",""
"1425","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,5.1,NA,NA,NA,NA,100,NA,"",""
"1426","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,6.8,NA,NA,NA,NA,75,NA,"",""
"1427","2024-07-29","McCoy Creek","McCr2","B","black spruce","yes","yes",NA,3.2,NA,NA,NA,NA,75,NA,"",""
"1428","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.5,NA,NA,100,100,100,0,NA,"",""
"1429","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,1.5,NA,100,100,100,0,2,"",""
"1430","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,3.2,NA,100,100,100,50,NA,"",""
"1431","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.1,NA,100,100,100,25,3,"",""
"1432","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","yes",2,NA,NA,NA,NA,NA,50,NA,"",""
"1433","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",3.9,NA,75,100,100,100,0,2,"",""
"1434","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.9,NA,100,100,100,100,0,NA,"",""
"1435","2024-08-02","Teklanika","Tekl5","C","black spruce","no","no",NA,1.7,NA,100,100,100,0,2,"",""
"1436","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",2.8,NA,NA,100,100,100,25,NA,"","Topped"
"1437","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",4,NA,100,100,100,75,0,NA,"",""
"1438","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2,NA,100,100,100,0,2,"",""
"1439","2024-08-02","Teklanika","Tekl5","C","black spruce","no","no",NA,3.1,NA,100,100,100,0,NA,"",""
"1440","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.2,NA,100,100,100,50,3,"",""
"1441","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",1.2,NA,100,100,100,100,0,NA,"",""
"1442","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,1.1,NA,100,100,100,25,NA,"",""
"1443","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",NA,2.6,NA,100,100,100,0,NA,"",""
"1444","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",0.8,NA,NA,100,100,100,0,NA,"",""
"1445","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",4.1,NA,75,100,100,75,0,NA,"",""
"1446","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",3,NA,100,100,100,100,0,NA,"",""
"1447","2024-08-02","Teklanika","Tekl5","C","black spruce","yes","no",3.7,NA,75,100,100,100,0,NA,"",""
"1448","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",NA,2.6,NA,0,0,0,0,NA,"Alive",""
"1449","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",11.7,NA,0,0,0,0,0,NA,"Alive",""
"1450","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",10.8,NA,25,0,0,0,0,NA,"",""
"1451","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",NA,1.4,NA,0,0,0,0,NA,"",""
"1452","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",1.3,NA,NA,0,0,0,0,NA,"",""
"1453","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",1.3,NA,NA,0,0,0,0,NA,"",""
"1454","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",2.9,NA,0,0,0,0,0,NA,"",""
"1455","2024-07-25","Haystack","Hays4","B","black spruce","yes","no",12.2,NA,25,25,0,0,0,NA,"",""
"1456","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1.7,NA,0,0,0,0,NA,"",""
"1457","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",13.5,NA,25,25,25,0,0,NA,"",""
"1458","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",1.1,NA,NA,0,0,0,0,NA,"",""
"1459","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",16.5,NA,NA,50,50,0,0,NA,"",""
"1460","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1.5,NA,0,0,0,0,NA,"",""
"1461","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1,NA,0,0,0,0,NA,"",""
"1462","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",6.6,NA,25,0,0,0,0,NA,"",""
"1463","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1.3,NA,0,0,0,0,NA,"",""
"1464","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,0.7,NA,0,0,0,0,NA,"",""
"1465","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1.4,NA,0,0,0,0,NA,"",""
"1466","2024-07-25","Haystack","Hays5","B","black spruce","yes","no",NA,1.1,NA,0,0,0,0,NA,"",""
"1467","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",0.3,NA,0,75,75,25,0,NA,"",""
"1468","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.1,NA,100,100,100,0,NA,"",""
"1469","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2.1,NA,100,75,25,25,NA,"",""
"1470","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1.6,NA,NA,25,0,0,25,NA,"",""
"1471","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",2.2,NA,0,50,50,25,0,NA,"",""
"1472","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.5,NA,100,100,100,25,NA,"",""
"1473","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.7,NA,75,75,25,0,NA,"",""
"1474","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",1.2,NA,0,25,0,0,0,NA,"",""
"1475","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1,NA,NA,75,75,50,0,NA,"",""
"1476","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.6,NA,75,75,50,0,2,"",""
"1477","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1.6,NA,NA,25,25,0,0,NA,"",""
"1478","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","yes",2.1,NA,NA,NA,NA,0,0,NA,"",""
"1479","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.2,NA,100,75,25,0,NA,"",""
"1480","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","yes",NA,2.8,NA,NA,NA,100,25,NA,"",""
"1481","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,4.3,NA,100,100,75,25,NA,"",""
"1482","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2.3,NA,100,100,100,75,2,"",""
"1483","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",NA,1.9,NA,100,100,75,0,NA,"",""
"1484","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",3.1,NA,25,75,75,50,0,NA,"",""
"1485","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",2.2,NA,NA,100,100,75,25,NA,"",""
"1486","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"1487","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2.7,NA,50,50,25,0,NA,"",""
"1488","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.5,NA,100,100,100,0,2,"",""
"1489","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,3.1,NA,25,25,0,0,NA,"",""
"1490","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.7,NA,0,0,0,0,NA,"",""
"1491","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.6,NA,100,100,75,0,NA,"",""
"1492","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1,NA,100,100,25,0,NA,"",""
"1493","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",NA,0.6,NA,100,100,100,0,NA,"",""
"1494","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.5,NA,75,75,25,0,NA,"",""
"1495","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,0.7,NA,75,75,0,0,NA,"",""
"1496","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2.3,NA,50,25,0,0,NA,"",""
"1497","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1.9,NA,0,25,25,0,0,NA,"",""
"1498","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",2.1,NA,NA,25,25,0,0,NA,"",""
"1499","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2,NA,100,100,50,25,NA,"",""
"1500","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1,NA,50,50,50,25,25,NA,"",""
"1501","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","yes",4.2,NA,NA,NA,NA,0,25,NA,"",""
"1502","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","yes",1,NA,NA,NA,NA,0,0,NA,"",""
"1503","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1.7,NA,NA,0,0,0,0,NA,"",""
"1504","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,1.7,NA,25,25,0,0,NA,"",""
"1505","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","yes",NA,1.7,NA,NA,NA,100,50,NA,"",""
"1506","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",NA,1.7,NA,50,50,0,0,NA,"",""
"1507","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",0.6,NA,NA,50,50,25,0,NA,"",""
"1508","2024-07-29","McCoy Creek","McCr2","C","black spruce","no","no",NA,1.1,NA,75,75,25,0,NA,"",""
"1509","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",NA,2.5,NA,100,100,75,0,NA,"",""
"1510","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","yes",NA,2.8,NA,NA,NA,100,25,NA,"",""
"1511","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",0.8,NA,NA,75,75,25,0,NA,"",""
"1512","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",3,NA,NA,0,0,0,0,NA,"",""
"1513","2024-07-29","McCoy Creek","McCr2","C","black spruce","yes","no",1.9,NA,NA,0,0,0,0,NA,"",""
"1514","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",4,NA,25,100,100,75,0,NA,"",""
"1515","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",2.7,NA,0,75,75,50,0,NA,"",""
"1516","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",1.8,NA,0,25,25,25,0,NA,"",""
"1517","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",2.6,NA,0,50,50,50,0,NA,"",""
"1518","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","yes",NA,0.7,NA,100,100,NA,50,NA,"",""
"1519","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",NA,1.6,NA,75,75,25,0,NA,"",""
"1520","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",3.4,NA,0,0,0,0,0,NA,"",""
"1521","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",2.2,NA,0,0,0,0,0,NA,"",""
"1522","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",4.3,NA,0,75,75,50,25,NA,"",""
"1523","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",4.9,NA,0,25,25,0,0,NA,"",""
"1524","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",3.8,NA,0,25,25,25,0,NA,"",""
"1525","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",2.3,NA,0,0,0,0,0,NA,"",""
"1526","2024-07-29","McCoy Creek","McCr5","A","black spruce","yes","no",3.9,NA,0,75,75,50,0,NA,"",""
"1527","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",NA,2.1,NA,NA,NA,25,25,NA,"",""
"1528","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",3,NA,25,50,50,25,0,NA,"",""
"1529","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",0.5,NA,NA,0,0,0,0,NA,"",""
"1530","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",3.2,NA,0,0,0,0,0,NA,"",""
"1531","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",1.6,NA,0,0,0,0,0,NA,"",""
"1532","2024-08-02","Teklanika","Tekl4","B","larch","no","no",0.8,NA,0,0,0,0,0,NA,"",""
"1533","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",4.1,NA,0,0,0,0,0,NA,"",""
"1534","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",6.4,NA,NA,NA,NA,NA,NA,NA,"",""
"1535","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",2.2,NA,0,0,0,0,0,NA,"",""
"1536","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",1.9,NA,NA,0,0,0,0,NA,"",""
"1537","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",3.5,NA,0,0,0,0,0,NA,"",""
"1538","2024-08-02","Teklanika","Tekl4","B","aspen","yes","yes",3.7,NA,NA,NA,NA,25,25,NA,"",""
"1539","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",2.4,NA,0,0,0,0,0,NA,"",""
"1540","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",2.7,NA,0,0,0,0,0,NA,"",""
"1541","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",2.9,NA,NA,0,0,0,0,NA,"",""
"1542","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",1,NA,NA,0,0,0,0,2,"",""
"1543","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",2.9,NA,NA,0,0,0,0,NA,"",""
"1544","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",4.4,NA,0,25,25,0,0,NA,"",""
"1545","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",4.2,NA,0,50,50,25,0,NA,"",""
"1546","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",2.5,NA,NA,0,0,0,0,NA,"",""
"1547","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",3.6,NA,0,50,50,25,0,NA,"",""
"1548","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",3.4,NA,0,0,0,0,0,NA,"",""
"1549","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",1,NA,NA,0,0,0,0,NA,"",""
"1550","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",1.1,NA,NA,0,0,0,0,NA,"",""
"1551","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",1.5,NA,NA,0,0,0,0,NA,"",""
"1552","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",3.7,NA,0,0,0,0,0,NA,"",""
"1553","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",0.6,NA,NA,0,0,0,0,NA,"",""
"1554","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",NA,1.5,NA,0,0,0,0,NA,"",""
"1555","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",0.4,NA,NA,0,0,0,0,NA,"",""
"1556","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",2,NA,0,0,0,0,0,NA,"",""
"1557","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",1.4,NA,NA,0,0,0,0,NA,"",""
"1558","2024-08-02","Teklanika","Tekl4","B","black spruce","no","no",1.4,NA,NA,0,0,0,0,NA,"",""
"1559","2024-08-02","Teklanika","Tekl4","B","black spruce","yes","no",1.6,NA,NA,0,0,0,0,NA,"",""
