"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","ground_cover_type","ground_cover_type_other","ground_percent_cover","ground_cover_notes","photos"
"2377","c3dd274d-cca4-4c30-bd40-a6d775e5f081","2024-07-17","Shovel creek","ShCr6","C","3 m",NA,"","Litter","",70.8,"","70e69d0d-f124-4551-82e2-15b357f93673"
"2378","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Fine Woody Debris","",2,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2379","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Grass Litter","",1,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2380","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Organic","",6,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2381","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Liverwort","",10,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2382","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Litter","",25,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2383","c54f5278-f567-4b42-8ac1-1c9382c6910c","2024-07-23","Hess Creek","HeCr6","C","6 m",NA,"","Ceratodon/Pohlia","",55,"","1fda684e-59d4-47ad-a64e-b4dc77c095e0"
"2384","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Burned Moss","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2385","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Coarse Woody Debris","",20,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2386","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Litter","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2387","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Polytrichum","",0.1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2388","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Mineral ","",3,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2389","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Organic","",17,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2390","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Ceratodon purpureus","",12,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2391","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Marchantia polymorpha","",46.7,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2392","c5ad0ba5-ef88-41ce-b299-cc73c2fa489a","2024-08-07","McCoy Creek","McCr3","B","3 m",NA,"","Fine Woody Debris","",1,"","899d2841-68d2-4086-bed4-e1175ee575f1"
"2393","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Organic","",1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2394","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Fine Woody Debris","",2,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2395","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Coarse Woody Debris","",3,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2396","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Burned Lichen","",7,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2397","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Polytrichum","",0.1,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2398","c63c80f9-a0d3-4d57-8e73-e1c1a4288919","2024-07-15","Lost Horse","LoHo1","C","3 m",NA,"","Burned Moss","",86.9,"","31e3b5c6-61f6-4c1c-9ac9-8c88e41463a6"
"2399","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Burned Moss","",4,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2400","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Dicranum","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2401","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Fine Woody Debris","",2,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2402","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Coarse Woody Debris","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2403","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Liverwort","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2404","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Fruticose Lichen","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2405","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Burned Lichen","",0.1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2406","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Litter","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2407","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Burned Lichen","",1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2408","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Aulocomnium","",2,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2409","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Organic","",2,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2410","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Polytrichum","",3,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2411","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Sphagnum","",80.8,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2412","c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b","2024-08-01","Munson Creek","MuCr2","B","3 m",NA,"2nd pic is Unkn liverwort in ground cover","Mushroom","",0.1,"","0a4e56c9-7b80-45f5-afe7-d896e81bdb2b,8b5eab23-293f-4ca2-ae8b-453738ae685b"
"2413","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Polytrichum","",1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2414","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Ceratodon purpureus","",0.1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2415","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Fine Woody Debris","",3,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2416","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Coarse Woody Debris","",1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2417","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Litter","",1,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2418","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Burned Moss","",18,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2419","c6bc247a-aea9-4121-828f-16d354403814","2024-07-29","McCoy Creek","MCCR2","A","3 m",NA,"","Organic","",75.9,"","4483dfb2-8706-41e0-93f0-558ada60d4cf"
"2420","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Fine Woody Debris","",6,"","e8e93d21-c712-4693-bb30-438945704821"
"2421","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Coarse Woody Debris","",2,"","e8e93d21-c712-4693-bb30-438945704821"
"2422","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Pleurozium","",3,"","e8e93d21-c712-4693-bb30-438945704821"
"2423","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Organic","",2,"","e8e93d21-c712-4693-bb30-438945704821"
"2424","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Grass Litter","",4,"","e8e93d21-c712-4693-bb30-438945704821"
"2425","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Litter","",7,"","e8e93d21-c712-4693-bb30-438945704821"
"2426","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Polytrichum","",0.1,"","e8e93d21-c712-4693-bb30-438945704821"
"2427","c9e7eded-0126-4672-b810-17f11ab36d0a","2024-07-25","Haystack","HAYS4","B","9 m",NA,"","Burned Moss","",75.9,"","e8e93d21-c712-4693-bb30-438945704821"
"2428","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Mushroom","",0.1,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2429","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Litter","",8,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2430","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Grass Litter","",4,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2431","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Fine Woody Debris","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2432","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Ceratodon purpureus","",3,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2433","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Liverwort","",0.1,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2434","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Coarse Woody Debris","",0.1,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2435","ca098c09-aca9-402b-a711-89b4241b8aca","2024-07-16","Shovel creek","ShCr1","C","6 m",NA,"","Sphagnum","",81.8,"","0353a3f2-a085-469c-a62d-06d56f6b4baf"
"2436","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Polytrichum","",1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2437","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Pleurozium","",0.1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2438","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Ceratodon purpureus","",4,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2439","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Burned Lichen","",1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2440","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Marchantia polymorpha","",4,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2441","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Litter","",28,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2442","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Organic","",61.9,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2443","ca120b20-26dd-4c31-b4ea-83973a0987c1","2024-07-31","Nugget Creek","NuCr4","B","3 m",NA,"","Fine Woody Debris","",0.1,"","fee8aa24-f87c-4783-8312-c1ef9400688f"
"2444","caf943d0-272d-425a-ae31-4f4dfa5e1733","2024-07-15","Lost Horse","LoHo1","B","6 m",NA,"","Organic","",21,"","65a56df9-3256-4162-b44e-dd8c69b90405"
"2445","caf943d0-272d-425a-ae31-4f4dfa5e1733","2024-07-15","Lost Horse","LoHo1","B","6 m",NA,"","Coarse Woody Debris","",4,"","65a56df9-3256-4162-b44e-dd8c69b90405"
"2446","caf943d0-272d-425a-ae31-4f4dfa5e1733","2024-07-15","Lost Horse","LoHo1","B","6 m",NA,"","Fine Woody Debris","",5,"","65a56df9-3256-4162-b44e-dd8c69b90405"
"2447","caf943d0-272d-425a-ae31-4f4dfa5e1733","2024-07-15","Lost Horse","LoHo1","B","6 m",NA,"","Burned Lichen","",1,"","65a56df9-3256-4162-b44e-dd8c69b90405"
"2448","caf943d0-272d-425a-ae31-4f4dfa5e1733","2024-07-15","Lost Horse","LoHo1","B","6 m",NA,"","Burned Moss","",69,"Half only singed","65a56df9-3256-4162-b44e-dd8c69b90405"
"2449","cb987c92-9ccb-4665-ac9c-9f831f0fd714","2024-08-02","Teklanika ","Tekl4","B","3 m",NA,"","Burned Lichen","",1,"","e9ef4550-a136-4c55-8b93-dd896a0109f7"
"2450","cb987c92-9ccb-4665-ac9c-9f831f0fd714","2024-08-02","Teklanika ","Tekl4","B","3 m",NA,"","Coarse Woody Debris","",2,"","e9ef4550-a136-4c55-8b93-dd896a0109f7"
"2451","cb987c92-9ccb-4665-ac9c-9f831f0fd714","2024-08-02","Teklanika ","Tekl4","B","3 m",NA,"","Fine Woody Debris","",0.1,"","e9ef4550-a136-4c55-8b93-dd896a0109f7"
"2452","cb987c92-9ccb-4665-ac9c-9f831f0fd714","2024-08-02","Teklanika ","Tekl4","B","3 m",NA,"","Organic","",43,"","e9ef4550-a136-4c55-8b93-dd896a0109f7"
"2453","cb987c92-9ccb-4665-ac9c-9f831f0fd714","2024-08-02","Teklanika ","Tekl4","B","3 m",NA,"","Litter","",53.9,"","e9ef4550-a136-4c55-8b93-dd896a0109f7"
"2454","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Polytrichum","",0.1,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2455","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Coarse Woody Debris","",3,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2456","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Fine Woody Debris","",2,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2457","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Litter","",4,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2458","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Burned Moss","",18,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2459","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Ceratodon purpureus","",1,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2460","ccbe06a3-5be4-49e0-aeaa-fbbdd6f1d9d5","2024-07-29","McCoy Creek","MCCR2","A","6 m",NA,"","Organic","",71.9,"","d3be0036-de62-4082-afe1-08a0361ce061"
"2461","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Polytrichum","",1,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2462","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Coarse Woody Debris","",2,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2463","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Fine Woody Debris","",1,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2464","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Marchantia polymorpha","",2,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2465","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Litter","",1,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2466","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Ceratodon purpureus","",12,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2467","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Mineral ","",0.1,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2468","ce923451-d01f-4783-9a2b-3b511ecc3d53","2024-08-07","McCoy Creek","McCr3","A","3 m",NA,"","Organic","",80.9,"","42897c59-d633-4a0a-8fc9-d8e767454c54"
"2469","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Grass Litter","",6,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2470","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Organic","",1,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2471","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Fine Woody Debris","",0.1,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2472","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Coarse Woody Debris","",2,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2473","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Marchantia polymorpha","",19,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2474","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Ceratodon/Pohlia","",4,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2475","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Crustose Lichen","",0.1,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2476","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Litter","",4,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2477","cf2792c8-e572-44a1-acdd-2221022650a0","2024-07-30","Nugget Creek","NuCr3","A","6 m",NA,"","Polytrichum","",64,"","fca8acc7-1979-4ecf-9203-646127732c78"
"2478","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Ceratodon purpureus","",5,"","df063888-43dd-4d4b-93ed-220046062642"
"2479","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Coarse Woody Debris","",2,"","df063888-43dd-4d4b-93ed-220046062642"
"2480","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Fine Woody Debris","",4,"","df063888-43dd-4d4b-93ed-220046062642"
"2481","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Fruticose Lichen","",1,"","df063888-43dd-4d4b-93ed-220046062642"
"2482","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Grass Litter","",2,"","df063888-43dd-4d4b-93ed-220046062642"
"2483","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Litter","",0.1,"","df063888-43dd-4d4b-93ed-220046062642"
"2484","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","Organic","",12,"","df063888-43dd-4d4b-93ed-220046062642"
"2485","cf8646c2-5e0d-44c0-9f01-0d82d9eff5c3","2024-07-14","Haystack","Hays3","A","3 m",NA,"","","Unburned moss",73.9,"","df063888-43dd-4d4b-93ed-220046062642"
"2486","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Polytrichum","",4,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2487","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Marchantia polymorpha","",2,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2488","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Coarse Woody Debris","",3,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2489","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Ceratodon purpureus","",3,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2490","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Fine Woody Debris","",0.1,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2491","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Organic","",2,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2492","cf944b74-40bf-4b30-a56d-7c0d009823ed","2024-07-31","Nugget Creek","NuCr4","B","6 m",NA,"","Litter","",85.9,"","7259ec5f-4f8b-4a6a-aff9-71d570160824"
"2493","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Polytrichum","",4,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2494","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Coarse Woody Debris","",6,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2495","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Fine Woody Debris","",2,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2496","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Ceratodon purpureus","",0.1,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2497","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Grass Litter","",0.1,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2498","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Organic","",111,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2499","d08563b1-c239-4e78-8464-316beba01f72","2024-08-06","Dry Creek","DrCr4","B","3 m",NA,"","Litter","",76.8,"","0a553c0f-e11f-4e36-9d90-53c7562dec8c"
"2500","d0ad86e1-204e-4272-b71e-91ecc0618e1b","2024-07-31","Nugget Creek","NuCr4","C","3 m",NA,"","Polytrichum","",16,"","41e78602-3b45-42b2-a8b5-714d3d62b996"
"2501","d0ad86e1-204e-4272-b71e-91ecc0618e1b","2024-07-31","Nugget Creek","NuCr4","C","3 m",NA,"","Ceratodon purpureus","",7,"","41e78602-3b45-42b2-a8b5-714d3d62b996"
"2502","d0ad86e1-204e-4272-b71e-91ecc0618e1b","2024-07-31","Nugget Creek","NuCr4","C","3 m",NA,"","Foliose Lichen","",1,"","41e78602-3b45-42b2-a8b5-714d3d62b996"
"2503","d0ad86e1-204e-4272-b71e-91ecc0618e1b","2024-07-31","Nugget Creek","NuCr4","C","3 m",NA,"","Burned Lichen","",0.1,"","41e78602-3b45-42b2-a8b5-714d3d62b996"
"2504","d0ad86e1-204e-4272-b71e-91ecc0618e1b","2024-07-31","Nugget Creek","NuCr4","C","3 m",NA,"","Coarse Woody Debris","",23,"","41e78602-3b45-42b2-a8b5-714d3d62b996"
