date,fire_scar,site,plot,shrubs_present,shrub_species,dbh,dbh_count,basal_diameter,basal_count,foliage_combustion,branch_combustion,stem_combustion,shrub_notes
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.7,13,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,1.3,3,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,1.1,12,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.2,12,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.6,3,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.7,10,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.8,6,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,1.5,2,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.1,12,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,0.4,2,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,0.8,14,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.7,6,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Uknown,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.5,4,100,75,50,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,2.6,4,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,2,3,100,75,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.3,16,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Uknown,NA,NA,0.7,6,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Uknown,NA,NA,0.5,1,100,100,50,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,0.4,2,25,25,0,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,1,NA,75,50,25,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,0.6,NA,100,100,75,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,0.6,NA,100,100,75,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,1.6,11,100,100,100,
7/13/2023,BitzshitiniWien,41,C,yes,Salix,NA,NA,0.8,21,100,100,75,
7/13/2023,BitzshitiniWien,41,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2023,BitzshitiniWien,41,B,yes,Salix,NA,NA,0.6,NA,50,25,25,
7/13/2023,BitzshitiniWien,41,B,yes,Salix,NA,NA,0.9,NA,25,0,0,
7/13/2023,BitzshitiniWien,41,B,yes,Salix,NA,NA,0.6,2,25,0,0,
7/13/2023,BitzshitiniWien,41,B,yes,Betula,NA,NA,0.3,5,100,100,100,
7/13/2023,BitzshitiniWien,41,B,yes,Betula,NA,NA,0.4,3,50,25,0,
7/13/2023,BitzshitiniWien,41,B,yes,Betula,NA,NA,0.7,2,100,100,100,
7/13/2023,BitzshitiniWien,42,B,yes,Salix,NA,NA,1,1,100,25,0,
7/13/2023,BitzshitiniWien,42,B,yes,Salix,NA,NA,1.1,3,100,100,50,
7/13/2023,BitzshitiniWien,42,A,yes,Betula,NA,NA,0.5,4,100,100,100,
7/13/2023,BitzshitiniWien,42,C,yes,Salix,NA,NA,1.4,4,100,100,100,
7/13/2023,BitzshitiniWien,42,C,yes,Salix,NA,NA,0.9,7,100,100,75,
7/13/2023,BitzshitiniWien,43,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2023,BitzshitiniWien,43,B,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2023,BitzshitiniWien,43,A,yes,Salix,NA,NA,1.7,3,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,0.4,30,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,0.5,1,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,1,NA,100,75,25,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,1.3,3,100,75,75,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,0.5,2,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,0.5,12,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,A,yes,Betula,NA,NA,0.3,5,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.4,10,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.4,5,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.6,14,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.7,15,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.3,6,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.3,6,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.3,2,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.5,9,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.4,9,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.4,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.5,4,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.6,3,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.4,6,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.5,3,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.7,5,100,75,75,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.2,11,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,B,yes,Betula,NA,NA,0.3,2,100,75,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,4,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.2,9,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,12,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,4,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,2,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,2,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,4,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,5,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,4,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,1,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,2,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.8,7,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,7,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.5,15,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.5,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.3,8,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,1.2,6,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.4,7,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.5,6,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.6,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.5,6,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,44,C,yes,Betula,NA,NA,0.6,5,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,16,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,7,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.4,13,100,100,25,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.5,3,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,15,100,100,25,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,12,75,75,50,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.2,20,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.7,3,100,75,25,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,18,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,27,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,A,yes,Betula,NA,NA,0.3,9,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,11,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,4,100,75,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.6,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.4,8,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.6,2,50,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,5,100,75,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,5,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.4,2,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,6,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.4,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,4,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,19,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,23,100,75,25,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,4,100,75,25,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,6,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.3,6,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,4,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.4,5,100,75,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,8,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,B,yes,Betula,NA,NA,0.2,4,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,5,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,4,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.2,8,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,3,100,75,25,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,2,100,25,0,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,5,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,21,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.5,18,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,4,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.2,6,75,50,0,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,8,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,5,100,100,0,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,10,75,75,25,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,4,100,100,25,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,10,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,1,100,75,0,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.4,15,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.3,9,100,50,25,
7/14/2023,BitzshitiniCosnaLittle,45,C,yes,Betula,NA,NA,0.2,17,100,100,100,
7/14/2023,BitzshitiniCosnaLittle,46,C,yes,Betula,NA,NA,0.2,1,25,0,0,
7/14/2023,BitzshitiniCosnaLittle,46,C,yes,Betula,NA,NA,0.3,1,100,100,75,
7/14/2023,BitzshitiniCosnaLittle,46,C,yes,Betula,NA,NA,0.4,3,100,100,25,
7/14/2023,BitzshitiniCosnaLittle,46,C,yes,Betula,NA,NA,0.3,4,25,0,0,
7/14/2023,BitzshitiniCosnaLittle,46,B,yes,Betula,NA,NA,0.2,1,25,0,0,
7/14/2023,BitzshitiniCosnaLittle,46,B,yes,Betula,NA,NA,0.2,2,100,100,50,
7/14/2023,BitzshitiniCosnaLittle,46,A,yes,Betula,NA,NA,0.3,2,25,0,0,
7/15/2023,BitzshitiniCosnaLittle,47,B,yes,Betula,NA,NA,0.8,16,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,B,yes,Salix,NA,NA,0.7,7,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,C,yes,Salix,NA,NA,0.4,6,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,C,yes,Salix,NA,NA,1.5,17,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Betula,NA,NA,0.4,26,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Salix,NA,NA,0.4,2,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Salix,NA,NA,0.3,8,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Betula,NA,NA,0.3,7,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Betula,NA,NA,0.3,11,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Salix,NA,NA,0.8,1,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,47,A,yes,Salix,NA,NA,0.4,5,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,B,yes,Salix,NA,NA,1.4,18,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,B,yes,Salix,NA,NA,0.3,NA,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,B,yes,Salix,NA,NA,0.4,4,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,B,yes,Salix,NA,NA,0.3,2,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.3,2,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.3,1,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.4,3,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.4,2,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.4,1,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Betula,NA,NA,0.3,1,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,2,5,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,4.5,8,100,100,100,Tree willow
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,0.5,2,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,A,yes,Salix,NA,NA,1.2,15,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,C,yes,Salix,NA,NA,1.4,10,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,C,yes,Salix,NA,NA,3.6,8,100,100,75,Tree willow
7/15/2023,BitzshitiniCosnaLittle,48,C,yes,Salix,NA,NA,1.1,5,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,C,yes,Salix,NA,NA,0.7,10,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,B,yes,Salix,NA,NA,1.9,4,100,100,75,"Plot b, corrected cmt"
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.8,16,100,75,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,1.2,10,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.8,33,100,50,25,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,1.2,3,100,50,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Betula,NA,NA,0.7,11,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Betula,NA,NA,1,7,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,1.2,6,100,50,0,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,1.3,3,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Betula,NA,NA,0.7,2,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.7,22,100,75,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.7,13,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.5,3,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Betula,NA,NA,1.2,2,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,2.7,NA,100,50,0,
7/15/2023,BitzshitiniCosnaLittle,49,B,yes,Salix,NA,NA,0.5,4,100,50,0,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,1,8,100,50,50,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,0.7,8,100,25,25,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,1.2,6,100,25,25,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,0.6,3,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,0.8,5,100,25,25,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,1.3,6,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,1.2,18,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Salix,NA,NA,1.2,4,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,1.2,1,100,50,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,0.7,12,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,0.7,4,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,1,2,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,1.1,12,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.4,3,100,0,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.3,3,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,0.7,1,50,0,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,0.7,2,100,25,0,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.4,3,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,0.9,4,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.8,9,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.3,4,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Betula,NA,NA,0.8,2,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,49,A,yes,Salix,NA,NA,4.3,NA,25,25,25,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.7,4,100,100,100,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.5,2,100,100,50,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.3,2,100,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.7,2,75,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,1.8,3,50,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,1.8,9,50,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.6,3,100,50,25,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.6,2,100,50,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.7,2,25,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.7,3,50,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.5,2,100,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.8,1,50,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.9,2,50,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.6,2,100,100,75,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,2.1,32,25,25,25,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.5,4,100,100,50,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,2.6,6,25,25,25,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,2.7,1,25,25,25,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.3,4,100,100,25,
7/17/2023,KilolitnaTal,50,A,yes,Alder,NA,NA,3.2,1,25,25,25,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.6,4,100,100,100,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.3,2,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.3,1,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.8,6,50,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Uknown,NA,NA,0.5,2,100,100,50,
7/17/2023,KilolitnaTal,50,B,yes,Uknown,NA,NA,0.6,1,100,100,50,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.5,2,100,50,50,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.6,2,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.3,NA,25,25,25,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.3,1,25,25,25,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.6,4,25,0,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.4,3,25,0,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.7,4,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.4,3,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.2,3,100,75,0,
7/17/2023,KilolitnaTal,50,B,yes,Betula,NA,NA,0.3,1,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,1,2,25,25,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,1.2,NA,25,0,0,
7/17/2023,KilolitnaTal,50,B,yes,Salix,NA,NA,0.5,1,25,0,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.4,1,25,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.3,1,25,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.3,1,100,100,25,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.3,1,25,0,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.3,NA,25,0,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,1,3,100,100,100,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.6,6,50,50,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.3,NA,100,100,100,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.5,2,25,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.4,NA,25,25,0,
7/17/2023,KilolitnaTal,50,A,yes,Salix,NA,NA,0.3,1,100,100,25,
7/17/2023,KilolitnaTal,50,A,yes,Betula,NA,NA,0.3,3,100,100,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.3,3,100,25,25,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.5,1,25,25,25,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.1,4,25,0,0,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.8,4,25,25,25,
7/17/2023,KilolitnaTal,51,C,yes,Salix,NA,NA,0.6,2,100,100,25,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.5,4,100,100,75,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.3,8,100,100,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.3,4,100,100,100,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.4,8,100,100,75,
7/17/2023,KilolitnaTal,51,C,yes,Salix,NA,NA,0.9,5,100,100,75,
7/17/2023,KilolitnaTal,51,C,yes,Alder,NA,NA,3.1,5,75,50,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.5,12,100,75,75,
