date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,alive,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,tree_notes
7/8/2021,MtPrindle2,607,A,black spruce,yes,NA,no,NA,1.1,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,A,black spruce,yes,NA,no,NA,0.7,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,A,black spruce,no,NA,no,6.1,NA,0,NA,75,25,NA,
7/8/2021,MtPrindle2,607,A,black spruce,yes,NA,no,5,NA,100,NA,100,50,NA,
7/8/2021,MtPrindle2,607,A,black spruce,yes,NA,no,3,NA,NA,NA,100,75,NA,
7/8/2021,MtPrindle2,607,A,aspen,yes,NA,no,2,NA,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,1.5,NA,25,25,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,1.1,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,aspen,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,15.2,NA,0,NA,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,yes,NA,no,11.5,NA,0,NA,0,0,NA,
7/8/2021,MtPrindle2,607,B,black spruce,no,NA,no,5,NA,NA,NA,100,25,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.5,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,1.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.7,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.7,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,yes,NA,no,NA,0.7,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,no,NA,no,11.6,NA,0,NA,0,0,NA,
7/8/2021,MtPrindle2,607,C,aspen,yes,NA,no,4.5,NA,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,black spruce,no,NA,no,3,NA,NA,NA,0,0,NA,
7/8/2021,MtPrindle2,607,C,aspen,yes,NA,no,0.9,NA,NA,0,0,0,NA,
7/8/2021,MtPrindle2,607,C,aspen,yes,NA,no,0.3,NA,NA,0,0,0,NA,
7/8/2021,MtPrindle2,609,A,black spruce,no,NA,no,15.3,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,A,black spruce,no,NA,no,11.5,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,A,black spruce,no,NA,no,9.5,NA,75,0,50,50,NA,
7/8/2021,MtPrindle2,609,B,black spruce,yes,NA,no,10.2,NA,100,NA,75,50,NA,
7/8/2021,MtPrindle2,609,B,black spruce,no,NA,no,7,NA,NA,NA,NA,50,NA,
7/8/2021,MtPrindle2,609,B,black spruce,no,NA,no,6.3,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,B,black spruce,no,NA,no,6.1,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,B,black spruce,no,NA,no,6,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,B,black spruce,no,NA,no,5.9,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,609,C,black spruce,no,NA,no,5.1,NA,NA,NA,100,75,NA,
7/8/2021,MtPrindle2,617,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/8/2021,MtPrindle2,617,B,black spruce,no,NA,no,13.9,NA,100,NA,50,50,NA,
7/8/2021,MtPrindle2,617,B,black spruce,yes,NA,no,12.6,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,617,C,black spruce,yes,NA,no,15.8,NA,100,NA,75,50,NA,
7/8/2021,MtPrindle2,617,C,black spruce,yes,NA,no,15.6,NA,100,NA,75,50,NA,
7/8/2021,MtPrindle2,617,C,black spruce,yes,NA,no,12,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,617,C,black spruce,yes,NA,no,10.5,NA,100,NA,75,50,NA,
7/8/2021,MtPrindle2,617,C,black spruce,no,NA,no,5,NA,NA,NA,NA,75,NA,
7/8/2021,MtPrindle2,617,C,black spruce,no,NA,no,5,NA,NA,NA,NA,75,NA,
7/8/2021,MtPrindle2,617,C,black spruce,yes,NA,no,0.4,NA,NA,NA,0,0,NA,
7/8/2021,MtPrindle2,624,A,black spruce,yes,NA,no,NA,0.9,NA,0,0,0,NA,
7/8/2021,MtPrindle2,624,A,black spruce,yes,NA,no,NA,0.6,NA,0,0,0,NA,
7/8/2021,MtPrindle2,624,A,birch,yes,NA,no,0.2,NA,NA,0,0,0,NA,
7/8/2021,MtPrindle2,624,B,black spruce,yes,NA,no,NA,0.9,NA,NA,25,0,NA,
7/8/2021,MtPrindle2,624,B,black spruce,yes,NA,no,NA,0.9,NA,NA,25,0,NA,
7/8/2021,MtPrindle2,624,B,black spruce,yes,NA,no,NA,0.9,NA,NA,25,0,NA,
7/8/2021,MtPrindle2,624,B,black spruce,no,NA,no,7.3,NA,NA,NA,50,50,NA,
7/8/2021,MtPrindle2,624,B,black spruce,no,NA,no,1.2,NA,100,NA,75,50,NA,
7/8/2021,MtPrindle2,624,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/8/2021,MtPrindle2,627,A,black spruce,no,NA,no,15.7,NA,100,NA,50,25,NA,
7/8/2021,MtPrindle2,627,A,unknown conifer,no,NA,no,4.7,NA,NA,NA,NA,25,NA,
7/8/2021,MtPrindle2,627,B,black spruce,yes,NA,no,NA,1.7,NA,NA,0,0,NA,
7/8/2021,MtPrindle2,627,B,black spruce,no,NA,no,8.3,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,627,B,black spruce,no,NA,no,8.1,NA,0,NA,0,0,NA,
7/8/2021,MtPrindle2,627,B,black spruce,no,NA,no,7.5,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,627,B,black spruce,no,NA,no,7.5,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,627,B,black spruce,no,NA,no,7,NA,100,NA,100,75,NA,
7/8/2021,MtPrindle2,627,C,black spruce,no,NA,no,10.7,NA,NA,NA,50,50,NA,
7/8/2021,MtPrindle2,627,C,black spruce,yes,NA,no,10.7,NA,100,NA,75,75,NA,
7/8/2021,MtPrindle2,627,C,black spruce,yes,NA,no,9.7,NA,0,NA,25,25,NA,
7/8/2021,MtPrindle2,627,C,black spruce,no,NA,no,4.1,NA,0,NA,0,0,NA,
7/9/2021,MtPrindle1,536,A,birch,no,NA,no,12.1,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,A,black spruce,no,NA,no,12,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,A,birch,yes,NA,no,11.8,NA,NA,NA,100,75,NA,
7/9/2021,MtPrindle1,536,A,birch,no,NA,no,11.5,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,A,birch,no,NA,no,9.8,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,A,birch,yes,NA,no,3.4,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,536,A,birch,yes,NA,no,3.1,NA,NA,100,50,25,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,NA,4.3,NA,NA,100,75,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,15.5,NA,NA,NA,100,100,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,12.2,NA,NA,NA,100,0,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,12.2,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,536,B,birch,yes,NA,no,12.1,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,B,birch,yes,NA,no,11.9,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,11.2,NA,NA,NA,100,75,NA,
7/9/2021,MtPrindle1,536,B,black spruce,no,NA,no,11.1,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,10.9,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,B,birch,yes,NA,no,10.7,NA,NA,NA,100,75,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,10.2,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,9.2,NA,NA,NA,100,0,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,3.3,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,536,B,birch,yes,NA,no,2.2,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,B,birch,yes,NA,no,2.1,NA,NA,NA,100,0,NA,
7/9/2021,MtPrindle1,536,B,birch,no,NA,no,1.8,NA,NA,NA,100,25,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,19,NA,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,11.3,NA,NA,NA,NA,25,NA,
7/9/2021,MtPrindle1,536,C,black spruce,no,NA,no,7.8,NA,0,0,25,0,NA,
7/9/2021,MtPrindle1,536,C,black spruce,no,NA,no,6.5,NA,NA,NA,25,0,NA,
7/9/2021,MtPrindle1,536,C,birch,no,NA,no,6.3,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,6.3,NA,NA,NA,NA,25,NA,
7/9/2021,MtPrindle1,536,C,birch,no,NA,no,5.6,NA,NA,NA,100,0,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,3.5,NA,NA,NA,100,75,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,2.7,NA,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,2,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,536,C,birch,yes,NA,no,1.9,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,1.7,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,2.1,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,1.3,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,2.1,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,1.6,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,A,birch,yes,NA,no,NA,0.9,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,A,birch,no,NA,no,11.9,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,542,A,birch,no,NA,no,10,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,542,A,birch,no,NA,no,8.6,NA,NA,NA,100,50,NA,
7/9/2021,MtPrindle1,542,A,birch,no,NA,no,1.5,NA,NA,NA,75,25,NA,
7/9/2021,MtPrindle1,542,A,birch,no,NA,no,0.8,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,B,birch,yes,NA,no,NA,1.2,NA,NA,NA,75,NA,
7/9/2021,MtPrindle1,542,B,black spruce,no,NA,no,10.9,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,2.2,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,1.5,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,3.5,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,3.6,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,3,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,3.4,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,2.4,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,2.4,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,0.8,NA,NA,NA,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,1.9,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,2,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,NA,0.7,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,4,NA,NA,NA,NA,25,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,3.8,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,542,C,birch,yes,NA,no,2.8,NA,NA,NA,0,0,NA,
7/9/2021,MtPrindle1,552,A,black spruce,yes,NA,no,NA,0.4,NA,100,0,0,NA,
7/9/2021,MtPrindle1,552,A,black spruce,yes,NA,yes,NA,1.2,NA,0,0,0,NA,Alive
7/9/2021,MtPrindle1,552,A,black spruce,yes,NA,no,NA,1.1,NA,0,0,0,NA,
7/9/2021,MtPrindle1,552,A,aspen,yes,NA,yes,6.5,NA,NA,25,0,0,NA,Alive
7/9/2021,MtPrindle1,552,A,aspen,no,NA,no,2.1,NA,NA,100,50,0,NA,
7/9/2021,MtPrindle1,552,A,aspen,yes,NA,no,1.7,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,552,B,white spruce,no,NA,no,1.7,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,552,C,black spruce,yes,NA,no,NA,1.15,NA,100,0,0,NA,
7/9/2021,MtPrindle1,552,C,black spruce,yes,NA,no,NA,1.1,NA,75,0,0,NA,
7/9/2021,MtPrindle1,552,C,aspen,yes,NA,yes,7.5,NA,NA,25,0,0,NA,Alive
7/9/2021,MtPrindle1,552,C,aspen,yes,NA,no,2.4,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,552,C,aspen,yes,NA,no,2.3,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,552,C,aspen,yes,NA,no,1.6,NA,NA,100,50,25,NA,Dead
7/9/2021,MtPrindle1,552,C,aspen,yes,NA,no,0.4,NA,NA,25,0,0,NA,
7/9/2021,MtPrindle1,554,A,aspen,no,NA,no,3.1,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,A,aspen,no,NA,no,2.9,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,A,aspen,no,NA,no,2.6,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,A,aspen,no,NA,no,1.9,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,A,aspen,no,NA,no,1.9,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,5.8,NA,NA,25,25,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,3.5,NA,NA,50,50,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,2.9,NA,NA,50,50,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,2.6,NA,NA,25,25,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,2.6,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,2,NA,NA,50,50,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,2,NA,NA,50,50,25,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,1.9,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,554,B,aspen,no,NA,no,1.7,NA,NA,50,25,0,NA,
7/9/2021,MtPrindle1,554,C,aspen,no,NA,no,3.7,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,554,C,aspen,no,NA,no,3.4,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,554,C,aspen,no,NA,no,3.4,NA,NA,25,25,25,NA,
7/9/2021,MtPrindle1,554,C,aspen,no,NA,no,2.1,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,554,C,aspen,no,NA,no,1.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,4.2,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,3.3,NA,NA,100,75,0,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,2.5,NA,NA,100,25,0,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,2.3,NA,NA,100,100,50,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,2.3,NA,NA,100,50,0,NA,
7/9/2021,MtPrindle1,570,A,aspen,no,NA,no,2.1,NA,NA,100,25,25,NA,
7/9/2021,MtPrindle1,570,B,aspen,no,NA,no,4,NA,NA,100,75,0,NA,
7/9/2021,MtPrindle1,570,C,birch,yes,NA,no,3.5,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,570,C,aspen,no,NA,no,3.4,NA,NA,100,50,0,NA,
7/9/2021,MtPrindle1,570,C,aspen,no,NA,no,2.8,NA,NA,100,100,75,NA,
7/9/2021,MtPrindle1,570,C,birch,yes,NA,no,2.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,5.3,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,5,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,4.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,no,NA,no,4.6,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,no,NA,no,4.5,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,3.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,no,NA,no,3.5,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,no,NA,no,3.5,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,3.1,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,no,NA,no,3,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,A,aspen,yes,NA,no,1.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,B,aspen,yes,NA,no,5,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,B,aspen,no,NA,no,4.6,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,B,aspen,yes,NA,no,3.9,NA,NA,0,0,0,NA,
7/9/2021,MtPrindle1,576,B,aspen,no,NA,no,3.3,NA,NA,50,50,0,NA,
7/9/2021,MtPrindle1,576,B,aspen,no,NA,no,3.3,NA,NA,25,0,0,NA,
7/9/2021,MtPrindle1,576,B,birch,yes,NA,no,3,NA,NA,75,75,25,NA,
7/9/2021,MtPrindle1,576,B,aspen,yes,NA,no,2.4,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,NA,1.3,NA,25,0,0,NA,Dead
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,NA,0.8,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,NA,0.55,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,4.1,NA,NA,0,0,0,NA,Dead
7/9/2021,MtPrindle1,576,C,aspen,no,NA,no,3.8,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,3.8,NA,NA,25,25,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,1.9,NA,NA,50,50,0,NA,
7/9/2021,MtPrindle1,576,C,aspen,yes,NA,no,1.6,NA,NA,0,0,0,NA,Dead
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,NA,2.3,NA,100,100,75,NA,
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,9.1,NA,100,100,75,25,NA,
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,8.3,NA,100,100,75,50,NA,
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,5.3,NA,100,100,100,75,NA,
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,3.9,NA,100,100,100,50,NA,
7/10/2021,Livengood,148,A,black spruce,yes,NA,no,2.2,NA,100,100,100,75,NA,
7/10/2021,Livengood,148,B,black spruce,yes,NA,no,NA,1.8,NA,100,100,100,NA,
7/10/2021,Livengood,148,B,black spruce,yes,NA,no,5.3,NA,100,100,100,50,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,NA,3.3,NA,100,100,75,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,NA,2.4,NA,100,100,75,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,NA,1.7,NA,100,100,75,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,6.5,NA,NA,25,25,25,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,6.2,NA,NA,50,25,25,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,5.5,NA,NA,100,100,75,NA,
7/10/2021,Livengood,148,C,black spruce,yes,NA,no,4.7,NA,50,100,75,50,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,2.5,NA,NA,25,25,25,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,2.2,NA,NA,25,25,0,NA,
7/10/2021,Livengood,148,C,birch,yes,NA,no,1.7,NA,NA,75,75,50,NA,
7/10/2021,Livengood,148,C,black spruce,yes,NA,no,1.6,NA,100,100,100,75,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,2,100,100,100,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,2,NA,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,0.7,NA,100,100,75,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,1.3,NA,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,2.7,75,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,2,NA,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,5.5,NA,0,25,25,0,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,4,NA,0,25,25,0,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,4,NA,0,25,0,0,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,3.7,NA,50,100,75,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,3.5,NA,100,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,3.3,NA,100,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,3,NA,75,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2.9,NA,75,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2.9,NA,0,75,25,0,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,2.6,NA,50,100,75,50,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,2.5,NA,100,100,75,50,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,2.1,NA,100,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2,NA,75,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2,NA,NA,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2,NA,NA,100,25,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,2,NA,0,50,25,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.9,NA,NA,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.7,NA,NA,75,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.5,NA,100,100,75,50,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.3,NA,100,100,50,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.3,NA,75,100,25,25,NA,
7/10/2021,Livengood,164,A,black spruce,yes,NA,no,1.2,NA,NA,100,100,50,NA,
7/10/2021,Livengood,164,A,black spruce,no,NA,no,0.7,NA,0,75,25,0,NA,
